,win,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
9981,1,2.38,3.25,3.0,2.4,3.4,2.95,2.25,3.3,2.95,2.25,3.4,3.1
9982,0,6.0,4.33,1.5,6.0,4.2,1.48,5.7,3.8,1.5,6.5,4.0,1.4
9983,0,4.33,4.0,1.73,4.1,4.0,1.7,4.0,3.6,1.75,4.33,3.6,1.62
9984,0,1.91,3.4,4.0,1.9,3.3,3.95,2.0,3.3,3.3,1.91,3.5,4.0
9985,0,5.5,4.0,1.57,5.8,3.8,1.55,5.4,3.7,1.55,6.0,3.6,1.61
9986,2,2.4,3.4,2.8,2.35,3.35,2.8,2.4,3.3,2.6,2.4,3.3,2.87
9987,2,2.25,3.4,3.1,2.2,3.4,3.0,2.3,3.3,2.75,2.25,3.3,3.2
9988,2,3.25,3.5,2.1,3.2,3.4,2.1,2.9,3.3,2.2,3.25,3.3,2.2
9989,2,4.2,3.75,1.8,3.8,3.45,1.9,3.7,3.3,1.9,3.75,3.6,1.91
9990,2,2.88,3.3,2.4,2.55,3.45,2.5,2.5,3.3,2.5,2.8,3.4,2.4
9991,1,3.4,3.4,2.1,3.1,3.55,2.1,3.3,3.3,2.0,3.25,3.5,2.1
9992,1,2.6,3.4,2.6,2.5,3.55,2.5,2.5,3.3,2.5,2.62,3.3,2.6
9993,2,2.25,3.4,3.1,2.15,3.55,3.0,2.1,3.3,3.1,2.25,3.4,3.1
9994,1,2.25,3.4,3.1,2.2,3.4,3.0,2.3,3.2,2.8,2.25,3.5,3.0
9995,2,2.1,3.4,3.4,2.1,3.3,3.3,2.1,3.2,3.2,2.1,3.4,3.4
9996,1,5.25,4.2,1.57,4.75,4.05,1.6,4.6,3.5,1.65,5.5,4.0,1.57
9997,1,1.57,4.0,5.5,1.62,4.0,4.7,1.6,3.8,4.5,1.62,4.0,5.0
9998,2,2.0,3.3,3.8,2.1,3.3,3.3,2.0,3.3,3.3,2.0,3.5,3.6
9999,0,3.5,3.4,2.05,3.45,3.3,2.05,2.9,3.3,2.2,3.5,3.3,2.1
10000,2,3.3,3.5,2.1,3.35,3.4,2.05,2.9,3.3,2.2,3.5,3.6,2.0
10001,1,2.0,3.4,3.75,2.05,3.5,3.4,2.1,3.2,3.2,2.0,3.5,3.6
10002,1,2.5,3.3,2.75,2.4,3.4,2.75,2.5,3.3,2.55,2.4,3.4,2.8
10003,0,3.4,3.4,2.1,3.3,3.6,2.15,3.1,3.2,2.15,3.5,3.6,2.0
10004,1,1.83,3.5,4.33,1.83,3.5,4.2,1.9,3.3,3.7,1.83,3.5,4.33
10005,1,5.0,3.75,1.67,4.75,3.8,1.72,4.4,3.5,1.7,5.5,3.75,1.62
10006,0,2.5,3.4,2.7,2.45,3.5,2.6,2.6,3.3,2.4,2.62,3.3,2.6
10007,1,2.38,3.4,2.88,2.4,3.4,2.95,2.5,3.2,2.6,2.38,3.4,2.88
10008,0,1.73,3.75,4.5,1.72,3.7,5.0,1.75,3.4,4.3,1.73,3.75,4.5
10009,0,1.53,4.0,6.0,1.53,4.1,5.75,1.55,3.7,5.4,1.53,4.0,6.0
10010,2,1.67,3.6,5.25,1.62,3.7,5.5,1.67,3.45,4.6,1.67,3.75,5.0
10011,0,1.57,3.75,6.0,1.57,3.9,5.75,1.65,3.5,4.6,1.57,3.75,6.0
10012,1,2.7,3.3,2.6,2.75,3.5,2.5,2.5,3.3,2.5,2.6,3.3,2.62
10013,1,1.5,4.33,6.0,1.5,4.2,6.0,1.6,3.6,5.0,1.5,4.2,6.5
10014,0,1.73,3.75,4.5,1.75,3.7,4.4,1.7,3.5,4.4,1.75,3.75,4.5
10015,1,1.91,3.6,3.75,1.85,3.5,4.1,2.0,3.3,3.3,1.83,3.75,4.0
10016,1,2.1,3.4,3.4,2.05,3.4,3.75,2.0,3.2,3.4,1.91,3.6,3.75
10017,0,2.6,3.4,2.6,2.75,3.4,2.55,2.55,3.2,2.55,2.62,3.3,2.6
10018,1,1.91,3.4,4.0,2.0,3.3,4.0,1.9,3.3,3.7,1.91,3.4,4.0
10019,0,2.25,3.25,3.2,2.25,3.5,3.2,1.9,3.5,3.7,2.1,3.5,3.25
10020,2,2.38,3.4,2.88,2.55,3.5,2.75,2.4,3.3,2.75,2.4,3.4,2.8
10021,1,2.38,3.4,2.88,2.4,3.4,2.8,2.3,3.3,2.9,2.3,3.4,3.0
10022,1,2.4,3.3,2.9,2.35,3.3,2.9,2.3,3.3,2.9,2.38,3.4,2.88
10023,1,1.62,3.8,5.5,1.7,3.9,4.5,1.7,3.6,4.7,1.66,3.75,5.0
10024,0,3.1,3.4,2.25,3.2,3.25,2.25,2.9,3.3,2.3,3.1,3.3,2.3
10025,0,5.0,4.0,1.62,5.5,3.9,1.6,4.7,3.6,1.7,5.0,4.0,1.61
10026,0,2.2,3.4,3.2,2.25,3.5,3.0,2.1,3.4,3.2,2.3,3.4,3.0
10027,1,2.0,3.4,3.75,2.0,3.5,3.6,2.1,3.3,3.3,2.05,3.3,3.6
10028,1,1.62,3.75,5.5,1.6,4.1,5.0,1.5,4.0,6.1,1.61,3.75,5.5
10029,2,2.0,3.4,3.75,1.87,3.5,4.0,1.85,3.4,3.8,2.0,3.5,3.6
10030,1,2.3,3.2,3.1,2.35,3.25,3.0,2.1,3.3,3.3,2.25,3.3,3.2
10031,2,3.5,3.4,2.05,3.3,3.6,2.05,3.0,3.3,2.25,3.5,3.4,2.04
10032,2,7.0,4.33,1.44,6.75,4.4,1.44,4.7,3.8,1.65,6.5,4.5,1.44
10033,0,1.91,3.5,4.0,1.9,3.4,4.0,2.0,3.3,3.3,1.8,3.3,3.75
10034,1,2.25,3.5,3.0,2.4,3.6,2.9,2.2,3.4,3.0,2.25,3.5,3.0
10035,1,2.05,3.5,3.4,2.0,3.5,3.6,1.9,3.45,3.8,1.95,3.5,3.75
10036,1,1.53,4.1,6.0,1.53,4.33,5.5,1.5,4.0,6.1,1.53,4.0,6.0
10037,1,1.4,4.33,8.5,1.42,4.75,6.75,1.45,4.0,7.0,1.44,4.33,7.0
10038,1,2.25,3.4,3.1,2.25,3.5,3.0,2.2,3.3,3.1,2.3,3.3,3.1
10039,0,2.1,3.4,3.4,2.15,3.4,3.3,2.0,3.3,3.6,2.1,3.4,3.4
10040,2,6.5,4.5,1.44,6.75,4.75,1.42,5.4,3.7,1.6,7.5,4.75,1.4
10041,1,1.83,3.5,4.33,1.83,3.6,4.2,1.85,3.45,4.0,1.83,3.5,4.33
10042,2,2.55,3.3,2.7,2.55,3.5,2.55,2.6,3.2,2.6,2.62,3.4,2.62
10043,0,1.95,3.6,3.6,1.88,3.6,3.9,1.8,3.6,4.0,1.9,3.6,3.75
10044,2,2.3,3.25,3.1,2.15,3.4,3.25,2.1,3.3,3.3,2.25,3.4,3.1
10045,1,2.0,3.4,3.75,2.0,3.6,3.5,1.9,3.45,3.8,1.95,3.5,3.75
10046,1,1.75,3.75,4.5,1.72,3.9,4.33,1.75,3.5,4.5,1.72,3.5,5.0
10047,0,1.95,3.5,3.8,1.85,3.7,3.9,1.85,3.45,4.0,1.83,3.75,4.0
10048,1,1.85,3.8,3.8,1.87,3.75,3.7,1.85,3.5,3.9,1.9,3.6,3.75
10049,1,1.75,3.75,4.5,1.72,3.75,4.6,1.8,3.5,4.2,1.85,3.6,4.0
10050,1,1.36,4.75,8.0,1.36,5.0,8.0,1.4,4.4,7.3,1.4,4.5,8.0
10051,1,5.0,3.75,1.67,4.6,3.9,1.7,4.5,3.5,1.75,4.75,4.0,1.66
10052,0,1.95,3.5,3.75,1.95,3.5,3.7,1.9,3.45,3.8,1.9,3.6,3.8
10053,1,1.95,3.5,3.75,1.95,3.4,3.8,1.9,3.45,3.8,1.95,3.5,3.75
10054,2,1.36,5.0,7.5,1.45,4.33,6.5,1.5,4.0,6.1,1.44,4.33,7.0
10055,1,1.67,3.8,5.25,1.67,3.75,5.0,1.65,3.9,4.6,1.61,3.75,5.5
10056,1,1.44,4.75,7.0,1.48,4.4,6.0,1.5,4.0,6.1,1.44,4.5,6.5
10057,1,1.53,4.33,6.0,1.53,4.5,5.25,1.55,4.0,5.5,1.53,4.33,5.5
10058,1,1.73,3.6,5.25,1.72,3.6,4.75,1.65,3.6,5.1,1.61,3.75,5.5
10059,1,1.57,4.2,5.75,1.6,3.9,5.25,1.5,4.0,6.1,1.57,4.0,6.0
10060,1,1.75,3.75,4.75,1.78,3.5,4.5,1.75,3.5,4.5,1.72,3.75,5.0
10061,1,2.8,3.4,2.5,2.7,3.3,2.5,2.6,3.2,2.6,2.88,3.4,2.5
10062,1,2.4,3.4,2.8,2.5,3.4,2.85,2.35,3.3,2.85,2.37,3.25,3.0
10063,1,2.4,3.5,2.88,2.35,3.3,2.9,2.3,3.3,2.9,2.3,3.4,3.2
10064,1,2.5,3.4,2.8,2.55,3.25,2.7,2.4,3.3,2.75,2.45,3.4,2.9
10065,2,1.55,4.5,5.5,1.57,4.1,5.25,1.55,4.0,5.5,1.57,4.33,5.5
10066,1,1.65,4.0,4.75,1.7,3.75,4.75,1.75,3.5,4.5,1.66,3.75,5.0
10067,0,1.85,3.6,4.0,1.91,3.4,4.0,1.9,3.45,3.8,1.85,3.6,4.0
10068,0,8.0,4.75,1.36,6.75,4.25,1.45,6.1,4.0,1.5,6.5,4.5,1.44
10069,1,2.15,3.5,3.3,2.3,3.4,3.1,2.2,3.3,3.1,2.15,3.4,3.25
10070,0,1.62,3.8,6.0,1.67,3.9,4.6,1.6,3.7,5.4,1.65,3.8,5.25
10071,1,1.5,4.2,7.0,1.5,3.9,6.75,1.55,4.0,5.5,1.48,4.2,7.0
10072,1,9.0,5.25,1.33,8.0,5.25,1.36,7.3,4.4,1.4,8.5,5.25,1.33
10073,1,1.5,4.33,6.5,1.5,4.33,5.75,1.5,4.0,6.1,1.5,4.2,6.0
10074,2,4.5,4.2,1.7,4.75,3.9,1.72,4.1,3.6,1.8,4.5,4.2,1.67
10075,2,1.67,4.0,5.0,1.7,3.7,4.75,1.65,3.6,5.1,1.7,3.8,5.25
10076,1,1.7,4.0,4.5,1.75,3.8,4.2,1.8,3.5,4.2,1.73,4.0,4.33
10077,1,1.91,3.6,4.0,1.95,3.4,3.75,2.0,3.3,3.6,1.91,3.5,3.8
10078,1,2.05,3.8,3.4,2.1,3.4,3.3,2.1,3.3,3.3,2.0,3.8,3.3
10079,1,1.57,4.33,5.5,1.55,4.1,5.5,1.6,3.9,5.0,1.57,4.2,5.25
10080,1,1.83,3.6,4.33,1.83,3.5,4.25,1.9,3.45,3.8,1.8,3.5,4.5
10081,1,1.62,4.2,5.25,1.62,3.9,5.0,1.65,3.8,4.8,1.62,4.33,4.75
10082,1,1.91,3.8,3.8,1.9,3.7,3.7,1.75,3.7,4.2,1.85,3.6,3.8
10083,2,1.67,4.0,5.0,1.67,3.75,5.0,1.65,3.7,4.9,1.67,4.0,5.25
10084,1,2.15,3.4,3.4,2.2,3.3,3.2,2.2,3.3,3.1,2.1,3.3,3.4
10085,1,2.6,3.4,2.7,2.7,3.25,2.7,2.6,3.2,2.6,2.62,3.3,2.5
10086,1,2.4,3.3,2.88,2.5,3.2,2.7,2.3,3.3,2.9,2.25,3.3,2.62
10087,2,1.62,3.6,6.0,1.6,3.75,6.25,1.55,3.7,6.0,1.53,3.5,5.5
10088,1,1.44,4.0,8.0,1.4,4.25,7.5,1.45,4.0,7.0,1.4,4.0,6.5
10089,1,1.67,3.6,5.25,1.6,3.6,5.6,1.6,3.6,5.6,1.53,3.5,5.5
10090,1,2.4,3.25,2.9,2.45,3.15,2.8,2.4,3.3,2.8,2.25,3.2,2.75
10091,1,2.4,3.4,2.8,2.45,3.25,2.75,2.5,3.3,2.65,2.25,3.2,2.75
10092,0,1.57,3.8,6.0,1.6,4.0,5.75,1.5,3.8,5.7,1.53,3.5,5.5
10093,0,1.6,3.8,5.5,1.6,3.8,5.2,1.6,3.7,4.7,1.57,3.5,5.0
10094,2,2.38,3.4,2.88,2.35,3.3,2.85,2.3,3.3,2.75,2.38,3.4,2.88
10095,1,1.73,3.75,4.5,1.72,3.6,4.5,1.8,3.4,4.0,1.73,3.5,5.0
10096,1,1.29,5.5,9.5,1.3,5.15,8.5,1.35,4.5,7.3,1.25,5.5,12.0
10097,1,1.57,4.2,5.25,1.67,4.0,5.0,1.65,3.5,4.6,1.57,3.75,6.0
10098,0,1.5,4.33,6.5,1.5,4.0,6.0,1.5,3.9,5.5,1.53,4.0,6.0
10099,0,1.62,3.8,5.5,1.62,3.85,4.9,1.7,3.5,4.4,1.57,4.0,5.5
10100,1,1.25,5.5,12.0,1.3,5.3,8.0,1.3,4.8,8.5,1.3,5.0,10.0
10101,1,1.33,5.0,9.0,1.3,5.3,8.0,1.33,4.6,7.8,1.3,5.0,10.0
10102,0,1.4,4.33,8.5,1.45,4.5,5.9,1.47,3.9,6.4,1.4,4.5,7.5
10103,1,1.4,4.5,8.0,1.44,4.4,6.25,1.45,3.9,6.5,1.4,4.75,7.0
10104,1,2.1,3.5,3.25,2.15,3.3,3.2,2.1,3.3,3.1,2.2,3.3,3.3
10105,1,1.29,5.5,9.5,1.3,5.1,8.5,1.3,5.0,8.0,1.29,5.25,10.0
10106,1,1.4,4.5,7.5,1.42,4.6,6.25,1.45,3.9,6.5,1.4,4.5,7.5
10107,1,1.57,4.33,5.0,1.5,4.5,5.2,1.6,3.8,4.5,1.62,4.0,5.0
10108,1,1.5,4.0,7.0,1.5,3.85,6.5,1.5,3.9,5.5,1.44,4.33,7.0
10109,1,2.55,3.3,2.7,2.55,3.35,2.55,2.4,3.3,2.65,2.6,3.4,2.6
10110,0,1.75,3.6,4.6,1.75,3.5,4.5,1.75,3.4,4.3,1.73,3.75,4.5
10111,1,1.57,3.8,6.0,1.5,4.2,5.75,1.65,3.5,4.6,1.57,3.75,6.0
10112,1,1.29,5.5,9.5,1.33,5.25,7.75,1.35,4.5,7.3,1.29,5.5,10.0
10113,1,1.33,4.75,9.5,1.33,5.0,8.5,1.37,4.3,7.2,1.36,5.0,7.5
10114,1,1.65,3.75,5.25,1.75,3.8,4.6,1.7,3.5,4.4,1.67,3.75,5.0
10115,0,1.25,5.5,12.0,1.25,5.75,10.5,1.25,5.0,10.0,1.22,6.0,12.0
10116,1,1.33,5.0,9.0,1.34,4.75,8.75,1.35,4.5,7.3,1.33,5.0,9.0
10117,1,1.4,4.5,8.0,1.4,4.4,7.75,1.45,3.9,6.5,1.4,4.5,8.0
10118,1,1.25,5.5,12.0,1.3,5.25,9.0,1.3,4.8,8.5,1.29,5.0,11.0
10119,1,1.3,5.0,11.0,1.31,5.0,9.5,1.32,4.8,8.4,1.25,5.5,12.0
10120,1,1.33,5.0,9.0,1.36,4.75,8.0,1.4,4.1,7.0,1.36,4.5,9.0
10121,0,1.29,5.5,10.0,1.3,5.25,9.0,1.33,4.6,7.8,1.29,5.0,11.0
10122,1,1.29,5.0,11.0,1.31,5.25,8.75,1.35,4.5,7.3,1.29,5.0,11.0
10123,1,2.6,3.4,2.7,2.6,3.6,2.6,2.4,3.2,2.9,2.5,3.4,2.7
10124,1,1.44,4.2,7.5,1.45,4.33,6.75,1.5,3.9,5.5,1.4,4.33,8.5
10125,1,1.3,5.25,9.5,1.3,5.25,9.0,1.35,4.5,7.3,1.29,5.25,10.0
10126,2,1.4,4.5,8.0,1.4,4.5,7.5,1.4,4.1,7.0,1.36,4.75,8.0
10127,1,1.25,5.5,12.0,1.23,6.25,10.0,1.25,5.0,10.0,1.25,5.5,12.0
10128,1,1.3,5.5,9.0,1.33,5.25,9.25,1.37,4.3,7.2,1.33,5.0,9.0
10129,0,1.33,5.0,9.0,1.4,5.0,8.0,1.4,4.6,6.8,1.33,5.0,9.0
10130,1,1.17,7.0,15.0,1.17,7.25,13.0,1.2,5.8,13.0,1.17,7.0,15.0
10131,0,1.13,8.0,19.0,1.15,7.25,16.0,1.17,6.5,14.0,1.14,7.5,19.0
10132,2,1.29,5.5,10.0,1.28,5.75,8.75,1.3,5.0,9.0,1.29,5.25,10.0
10133,1,1.18,6.5,15.0,1.18,6.75,14.0,1.22,5.5,12.0,1.22,6.0,13.0
10134,2,1.25,6.0,10.0,1.26,6.25,9.0,1.27,5.2,10.0,1.25,5.5,12.0
10135,1,1.4,4.75,7.5,1.4,5.25,6.25,1.45,4.0,7.0,1.4,5.0,6.5
10136,1,1.3,5.25,9.5,1.34,5.25,7.75,1.3,5.2,8.5,1.25,6.0,10.0
10137,1,1.36,4.75,8.5,1.36,5.25,7.25,1.35,5.0,7.2,1.36,4.75,8.5
10138,1,1.3,5.5,9.0,1.3,5.75,8.25,1.33,5.0,7.8,1.3,5.5,9.0
10139,1,1.44,4.33,7.0,1.48,4.1,6.75,1.5,3.8,5.7,1.5,4.0,7.0
10140,1,1.44,4.5,6.5,1.45,4.5,6.5,1.5,4.0,6.1,1.5,4.33,6.0
10141,0,3.1,3.4,2.25,3.2,3.4,2.2,2.75,3.3,2.4,3.1,3.4,2.25
10142,2,1.33,5.0,8.5,1.3,5.75,8.0,1.45,4.3,6.3,1.4,5.0,6.5
10143,1,1.36,4.5,9.0,1.4,4.75,7.0,1.4,4.1,7.0,1.4,4.5,8.0
10144,2,1.62,4.0,5.0,1.75,3.8,5.0,1.75,3.5,4.5,1.67,3.75,5.0
10145,1,1.22,6.0,12.0,1.25,6.25,9.5,1.27,5.5,9.0,1.28,5.5,10.0
10146,2,3.6,3.6,2.0,3.7,3.6,1.95,3.5,3.35,2.1,3.6,3.5,2.0
10147,2,1.5,4.33,6.0,1.5,4.4,5.75,1.55,4.0,5.5,1.57,4.0,5.5
10148,2,1.36,5.0,7.5,1.36,5.25,7.0,1.4,4.4,7.3,1.36,5.0,7.5
10149,0,1.29,5.5,9.5,1.33,5.5,7.5,1.33,5.0,8.0,1.33,5.0,8.5
10150,1,1.17,7.5,13.0,1.15,7.5,16.0,1.17,6.5,14.0,1.16,7.0,15.0
10151,1,1.25,6.0,10.0,1.28,6.25,8.25,1.3,5.0,9.0,1.28,6.0,9.0
10152,1,1.22,6.5,11.0,1.26,6.5,8.5,1.27,5.5,9.0,1.25,6.0,10.0
10153,2,1.36,5.0,7.5,1.36,5.0,7.75,1.37,4.8,7.2,1.33,5.0,9.0
10154,1,1.44,4.5,6.5,1.48,4.75,5.5,1.47,4.0,6.6,1.5,4.33,6.0
10155,1,1.2,6.5,13.0,1.2,6.75,12.0,1.22,5.5,12.0,1.22,6.0,12.0
10156,1,1.36,5.0,7.5,1.34,5.6,7.0,1.35,4.8,7.6,1.33,5.0,8.5
10157,1,1.36,5.5,7.0,1.36,5.5,6.5,1.37,5.0,6.7,1.36,5.0,7.5
10158,1,1.25,6.0,11.0,1.23,6.5,10.0,1.25,5.5,10.3,1.28,5.5,9.5
10159,1,1.18,7.0,13.0,1.22,6.5,10.5,1.17,7.0,13.0,1.2,7.0,12.0
10160,1,1.22,6.5,11.0,1.22,6.75,10.0,1.2,6.0,12.5,1.22,6.5,11.0
10161,2,1.57,4.33,5.0,1.62,4.0,5.0,1.55,4.3,5.0,1.57,4.0,5.5
10162,1,1.57,4.33,5.0,1.65,3.75,5.0,1.65,3.7,4.9,1.57,4.0,5.5
10163,1,1.5,4.6,6.0,1.55,4.33,5.25,1.6,3.9,5.0,1.5,4.33,6.0
10164,0,1.85,3.75,4.2,1.91,3.5,3.8,1.9,3.5,3.75,1.9,3.5,4.0
10165,2,1.44,4.5,7.5,1.48,4.6,5.75,1.47,4.0,6.6,1.44,4.33,7.0
10166,1,1.33,5.25,9.5,1.35,5.1,7.5,1.42,4.4,7.2,1.33,5.0,9.0
10167,0,1.33,5.0,10.0,1.36,4.75,8.0,1.35,4.8,7.6,1.33,5.25,9.5
10168,2,3.3,3.5,2.15,3.25,3.4,2.15,3.2,3.4,2.1,3.5,3.5,2.15
10169,1,1.22,6.5,13.0,1.25,6.0,10.0,1.28,5.7,8.3,1.22,6.5,13.0
10170,1,1.25,6.0,10.0,1.26,6.5,10.5,1.33,4.8,8.3,1.28,5.5,10.0
10171,1,1.33,5.25,9.0,1.35,5.0,8.0,1.4,4.6,6.8,1.33,5.25,9.5
10172,1,1.29,5.5,11.0,1.33,5.0,8.5,1.35,4.8,7.6,1.3,5.5,11.0
10173,1,1.29,5.75,10.0,1.3,6.0,7.5,1.3,5.0,9.0,1.3,6.0,9.0
10174,0,1.36,5.0,7.5,1.35,5.0,7.75,1.37,4.8,7.0,1.33,5.0,8.5
10175,2,1.33,5.25,8.0,1.36,5.0,7.25,1.37,4.8,7.2,1.33,5.0,8.5
10176,2,1.22,6.5,11.0,1.28,6.0,9.0,1.27,5.2,10.0,1.25,5.5,12.0
10177,1,1.73,3.75,5.0,1.75,3.75,4.25,1.8,3.5,4.2,1.73,3.8,5.0
10178,1,1.2,7.0,13.0,1.2,7.0,13.0,1.25,5.5,10.3,1.18,7.0,15.0
10179,1,1.3,6.0,8.5,1.33,5.25,9.0,1.4,4.4,7.3,1.3,5.75,8.5
10180,1,1.2,7.5,12.0,1.22,7.0,11.0,1.22,5.5,12.0,1.2,7.0,11.0
10181,1,1.17,8.0,15.0,1.18,7.5,15.0,1.2,5.8,13.0,1.17,8.0,15.0
10182,1,1.17,7.0,19.0,1.17,7.25,17.0,1.22,5.5,12.0,1.15,7.5,21.0
10183,1,1.14,8.5,17.0,1.14,7.75,15.5,1.15,7.0,15.0,1.13,9.0,21.0
10184,1,1.18,7.0,17.0,1.2,6.75,11.0,1.25,5.5,10.3,1.2,7.0,13.0
10185,0,3.1,3.4,2.3,3.0,3.3,2.3,3.0,3.45,2.3,3.1,3.4,2.2
10186,1,1.36,5.0,8.5,1.34,5.0,8.25,1.35,4.8,7.6,1.3,5.25,9.5
10187,1,1.2,7.0,13.0,1.2,6.5,11.5,1.25,6.0,9.0,1.2,6.5,13.0
10188,1,1.2,6.5,17.0,1.24,6.25,10.5,1.25,5.5,10.3,1.22,6.5,13.0
10189,1,1.33,5.25,9.0,1.28,5.75,8.75,1.3,5.0,9.0,1.33,5.25,8.5
10190,1,1.36,5.0,8.5,1.35,5.5,7.75,1.4,4.5,7.0,1.35,5.0,8.5
10191,0,1.29,5.75,8.0,1.3,5.5,8.5,1.3,5.0,9.0,1.3,5.75,9.0
10192,1,1.73,4.0,4.5,1.75,3.6,5.0,1.65,3.7,4.9,1.75,3.75,4.33
10193,0,1.14,8.5,17.0,1.16,8.0,16.5,1.15,7.0,15.0,1.13,8.5,21.0
10194,1,1.4,4.5,7.5,1.35,4.65,8.0,1.45,4.0,7.0,1.33,4.0,8.0
10195,0,1.83,3.5,4.33,1.8,3.3,4.5,1.9,3.4,3.8,1.8,3.5,4.33
10196,0,1.5,3.8,7.5,1.48,4.2,7.15,1.5,3.9,6.5,1.44,3.6,6.5
10197,1,1.44,4.2,7.5,1.45,4.0,7.0,1.45,4.0,7.0,1.44,3.6,6.5
10198,0,2.3,3.3,3.1,2.35,3.2,2.9,2.3,3.3,2.9,2.2,3.25,2.75
10199,0,1.44,4.33,7.0,1.45,4.0,7.0,1.45,4.0,7.0,1.36,4.0,7.0
10200,2,1.44,4.2,7.5,1.4,4.5,7.0,1.4,4.0,7.0,1.4,4.0,6.5
10201,1,2.0,3.6,3.6,1.9,3.5,3.7,1.9,3.4,3.55,1.8,3.4,3.6
10202,1,2.38,3.4,2.88,2.35,3.3,2.85,2.3,3.2,2.8,2.38,3.4,2.9
10203,1,2.25,3.25,3.2,2.2,3.4,3.0,2.1,3.2,3.2,2.1,3.3,3.5
10204,1,2.1,3.3,3.5,2.1,3.5,3.5,2.0,3.3,3.3,1.91,3.25,3.4
10205,2,2.5,3.3,2.75,2.5,3.5,2.75,2.4,3.2,2.7,2.4,3.3,2.88
10206,1,1.53,4.0,6.0,1.53,3.95,5.75,1.7,3.5,4.4,1.62,3.75,5.5
10207,2,1.62,3.75,5.5,1.6,3.9,5.0,1.6,3.6,5.0,1.57,3.5,5.0
10208,1,1.91,3.6,3.75,1.88,3.4,3.9,1.9,3.3,3.7,1.83,3.75,4.0
10209,2,1.91,3.4,4.0,1.95,3.6,3.9,1.8,3.4,4.0,1.83,3.6,4.2
10210,1,1.7,3.6,4.75,1.78,3.65,4.1,1.8,3.4,4.0,1.8,3.6,4.33
10211,0,3.1,3.5,2.2,3.05,3.45,2.15,2.75,3.3,2.3,3.0,3.6,2.2
10212,0,1.36,4.75,8.5,1.34,4.75,8.0,1.4,4.1,7.0,1.36,4.5,9.0
10213,0,1.91,3.6,3.75,1.95,3.45,3.6,2.0,3.3,3.3,1.91,3.6,3.75
10214,2,1.62,4.0,5.0,1.67,3.8,4.6,1.65,3.6,4.4,1.67,3.75,5.0
10215,0,2.88,3.5,2.3,2.8,3.6,2.25,2.9,3.5,2.1,2.8,3.75,2.25
10216,2,1.91,3.5,3.9,1.95,3.35,3.7,2.0,3.3,3.3,2.0,3.4,3.75
10217,1,1.5,4.0,6.75,1.55,3.8,5.8,1.55,3.7,5.4,1.5,4.0,7.0
10218,0,2.63,3.3,2.63,2.7,3.5,2.55,2.55,3.2,2.55,2.8,3.3,2.5
10219,0,2.15,3.4,3.3,2.25,3.5,3.1,2.1,3.3,3.1,2.25,3.5,3.0
10220,0,1.91,3.4,4.0,1.88,3.5,4.0,1.9,3.3,3.7,1.91,3.4,4.0
10221,1,2.3,3.4,3.0,2.35,3.6,2.9,2.25,3.3,2.85,2.3,3.4,3.0
10222,1,1.91,3.4,4.0,1.95,3.6,3.9,1.85,3.4,3.8,1.83,3.75,4.0
10223,0,1.57,3.75,6.0,1.6,3.75,5.75,1.6,3.6,5.0,1.57,4.0,5.5
10224,2,4.33,3.5,1.83,4.2,3.6,1.88,3.7,3.3,1.9,4.33,3.5,1.83
10225,0,1.95,3.6,3.6,1.88,3.5,3.8,1.85,3.4,3.8,1.83,3.75,4.0
10226,0,6.0,4.0,1.53,6.25,3.8,1.55,5.0,3.6,1.6,6.0,4.0,1.53
10227,2,2.0,3.5,3.6,2.15,3.5,3.4,2.2,3.3,2.9,2.1,3.4,3.4
10228,2,2.0,3.5,3.6,2.05,3.4,3.5,2.0,3.3,3.3,2.0,3.5,3.6
10229,2,1.83,3.75,4.0,1.72,3.7,4.6,1.75,3.4,4.3,1.8,3.5,4.5
10230,0,2.75,3.3,2.5,2.7,3.4,2.6,2.4,3.3,2.65,2.6,3.3,2.62
10231,1,2.3,3.4,3.0,2.4,3.5,2.9,2.4,3.2,2.7,2.3,3.4,3.0
10232,0,2.1,3.4,3.4,2.0,3.4,3.6,2.0,3.3,3.3,2.0,3.5,3.6
10233,2,1.85,3.6,4.0,1.88,3.5,4.0,1.8,3.4,4.0,1.83,3.75,4.0
10234,2,2.4,3.5,2.8,2.4,3.5,2.9,2.3,3.3,2.75,2.25,3.6,2.9
10235,2,2.75,3.3,2.5,2.7,3.6,2.5,2.5,3.3,2.5,2.8,3.5,2.38
10236,2,2.05,3.4,3.5,2.1,3.3,3.4,2.0,3.3,3.3,2.05,3.4,3.5
10237,2,7.5,5.0,1.36,7.25,5.0,1.36,7.0,4.0,1.45,8.0,4.75,1.36
10238,1,2.4,3.4,2.8,2.3,3.5,3.1,2.2,3.3,3.1,2.3,3.4,3.0
10239,1,4.5,3.5,1.8,4.5,3.5,1.78,3.8,3.45,1.9,4.33,3.5,1.83
10240,1,2.0,3.5,3.75,2.0,3.5,3.5,2.0,3.4,3.5,2.0,3.4,3.75
10241,1,2.38,3.5,2.8,2.3,3.5,2.9,2.2,3.3,3.1,2.25,3.5,3.0
10242,2,2.3,3.4,3.0,2.2,3.5,3.1,2.2,3.3,3.1,2.25,3.4,3.1
10243,1,1.91,3.5,4.0,1.95,3.5,3.75,2.1,3.3,3.3,2.0,3.5,3.6
