,win,home_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,away_team_api_id,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA
8173,-1,8697,40,47,37,40,51,40,50,45,9823,40,47,37,40,51,40,50,45,12.0,6.0,1.0,9.75,6.0,1.25,9.0,6.0,1.25,12.0,6.0,1.22
8174,-1,8697,40,47,37,40,51,40,50,45,9905,40,47,37,40,51,40,50,45,2.38,3.4,2.0,2.35,3.5,2.8,2.2,3.3,3.1,2.3,3.4,3.0
8175,1,8697,40,47,37,40,51,40,50,45,9904,40,47,37,40,51,40,50,45,2.25,3.5,3.0,2.25,3.4,3.1,2.0,3.4,3.5,2.2,3.4,3.2
8176,1,8697,40,47,37,40,51,40,50,45,8178,40,47,37,40,51,40,50,45,4.5,3.75,1.0,4.5,3.8,1.72,4.2,3.5,1.8,4.5,3.75,1.72
8177,0,8697,40,47,37,40,51,40,50,45,9788,40,47,37,40,51,40,50,45,3.5,3.5,2.0,3.5,3.6,2.0,3.3,3.3,2.1,3.6,3.5,2.0
8178,-1,8697,40,47,37,40,51,40,50,45,9789,40,47,37,40,51,40,50,45,8.0,4.75,1.0,7.0,5.25,1.36,7.3,4.4,1.4,8.0,4.5,1.4
8179,0,8697,40,47,37,40,51,40,50,45,9776,40,47,37,40,51,40,50,45,1.85,3.5,4.0,1.75,3.7,4.5,1.7,3.7,4.5,1.73,3.75,4.5
8180,1,8697,40,47,37,40,51,40,50,45,8406,40,47,37,40,51,40,50,45,1.91,3.5,4.0,1.87,3.5,4.1,1.8,3.5,4.2,1.83,3.5,4.33
8181,1,8697,56,63,68,66,58,63,47,73,9789,56,63,68,66,58,63,47,73,6.5,4.33,1.0,5.75,3.8,1.57,6.0,3.85,1.53,6.0,4.0,1.53
8182,1,8697,56,63,68,66,58,63,47,73,8177,56,63,68,66,58,63,47,73,2.38,3.4,3.0,2.45,3.3,2.8,2.3,3.3,2.9,2.3,3.4,3.0
8183,0,8697,56,63,68,66,58,63,47,73,8226,56,63,68,66,58,63,47,73,3.2,3.5,2.0,3.1,3.4,2.2,2.9,3.3,2.3,3.0,3.4,2.2
8184,1,8697,56,63,68,66,58,63,47,73,8178,56,63,68,66,58,63,47,73,4.2,3.75,1.0,3.9,3.6,1.87,3.8,3.45,1.9,4.0,3.75,1.83
8185,1,8697,56,63,68,66,58,63,47,73,8406,56,63,68,66,58,63,47,73,2.6,3.4,2.0,2.65,3.2,2.65,2.3,3.3,2.9,2.6,3.3,2.62
8186,0,8697,56,63,68,66,58,63,47,73,9904,56,63,68,66,58,63,47,73,2.45,3.4,2.0,2.45,3.25,2.8,2.3,3.3,2.9,2.4,3.4,2.8
8187,1,8697,56,63,68,66,58,63,47,73,8460,56,63,68,66,58,63,47,73,2.2,3.5,3.0,2.25,3.4,3.0,2.2,3.3,3.1,2.2,3.5,3.1
8188,1,8697,56,63,68,66,58,63,47,73,10269,56,63,68,66,58,63,47,73,2.63,3.3,2.0,2.65,3.2,2.65,2.65,3.3,2.5,2.5,3.4,2.7
8189,-1,8697,56,63,68,66,58,63,47,73,9788,56,63,68,66,58,63,47,73,4.33,4.0,1.0,4.2,3.5,1.83,3.8,3.45,1.9,4.2,3.8,1.8
8190,-1,8697,56,63,68,66,58,63,47,73,10189,56,63,68,66,58,63,47,73,2.8,3.4,2.0,2.8,3.4,2.4,2.75,3.3,2.4,2.8,3.5,2.37
8191,0,8697,56,63,68,66,58,63,47,73,8358,56,63,68,66,58,63,47,73,2.38,3.4,2.0,2.35,3.3,2.95,2.3,3.3,2.9,2.15,3.5,3.2
8192,-1,8697,56,63,68,66,58,63,47,73,8722,56,63,68,66,58,63,47,73,2.55,3.4,2.0,2.65,3.2,2.65,2.6,3.2,2.6,2.5,3.4,2.7
8193,1,8697,56,63,68,66,58,63,47,73,9810,56,63,68,66,58,63,47,73,2.05,3.75,3.0,2.1,3.4,3.3,2.0,3.4,3.5,2.05,3.75,3.3
8194,-1,8697,56,63,68,66,58,63,47,73,8721,56,63,68,66,58,63,47,73,3.6,3.75,1.0,3.8,3.5,1.91,3.6,3.3,2.0,3.5,3.75,2.0
8195,-1,8697,56,63,68,66,58,63,47,73,9823,56,63,68,66,58,63,47,73,10.0,5.75,1.0,8.0,5.25,1.33,7.3,5.0,1.35,11.0,5.5,1.3
8196,0,8697,56,63,68,66,58,63,47,73,9905,56,63,68,66,58,63,47,73,2.5,3.4,2.0,2.5,3.2,2.8,2.3,3.3,2.9,2.4,3.5,2.9
8197,1,8697,56,63,68,66,58,63,47,73,9790,56,63,68,66,58,63,47,73,2.0,3.5,3.0,2.0,3.4,3.6,2.05,3.4,3.4,2.0,3.6,3.8
8198,0,8697,68,33,71,67,78,60,50,64,10269,68,33,71,67,78,60,50,64,1.91,3.6,3.0,2.0,3.6,3.8,1.9,3.3,3.7,2.0,3.2,3.2
8199,0,8697,68,33,71,67,78,60,50,64,8165,68,33,71,67,78,60,50,64,1.83,4.0,3.0,1.83,3.5,4.2,1.85,3.5,3.9,1.85,3.6,4.0
8200,-1,8697,68,33,71,67,78,60,50,64,8406,68,33,71,67,78,60,50,64,1.83,3.75,4.0,1.8,3.8,4.1,1.75,3.5,4.5,1.8,3.5,4.5
8201,-1,8697,68,33,71,67,78,60,50,64,10189,68,33,71,67,78,60,50,64,2.6,3.4,2.0,2.6,3.5,2.55,2.75,3.3,2.4,2.6,3.4,2.6
8202,-1,8697,68,33,71,67,78,60,50,64,8358,68,33,71,67,78,60,50,64,2.0,3.5,3.0,2.0,3.5,3.6,1.8,3.5,4.2,2.0,3.5,3.6
8203,0,8697,68,33,71,67,78,60,50,64,9810,68,33,71,67,78,60,50,64,2.2,3.6,3.0,2.15,3.5,3.1,2.2,3.3,3.1,2.2,3.5,3.1
8204,1,8697,68,33,71,67,78,60,50,64,9790,68,33,71,67,78,60,50,64,1.73,3.75,4.0,1.78,3.75,4.5,1.75,3.4,4.3,1.8,3.6,4.33
8205,1,8697,68,33,71,67,78,60,50,64,9904,68,33,71,67,78,60,50,64,1.85,3.8,3.0,1.91,3.7,3.7,2.0,3.3,3.6,1.95,3.6,3.6
8206,0,8697,68,33,71,67,78,60,50,64,8226,68,33,71,67,78,60,50,64,2.1,3.6,3.0,2.0,3.9,3.25,2.05,3.4,3.4,2.04,3.5,3.4
8207,-1,8697,68,33,71,67,78,60,50,64,8721,68,33,71,67,78,60,50,64,2.0,3.6,3.0,2.05,3.4,3.5,2.1,3.3,3.3,2.1,3.4,3.4
8208,-1,8697,68,33,71,67,78,60,50,64,9823,68,33,71,67,78,60,50,64,6.0,4.0,1.0,5.5,4.1,1.55,4.6,3.5,1.65,5.5,4.0,1.57
8209,-1,8697,68,33,71,67,78,60,50,64,9789,68,33,71,67,78,60,50,64,5.0,3.75,1.0,5.0,3.75,1.67,4.5,3.5,1.75,5.0,3.75,1.66
8210,1,8697,68,33,71,67,78,60,50,64,9788,68,33,71,67,78,60,50,64,2.1,3.4,3.0,2.2,3.5,3.3,2.2,3.4,3.0,2.1,3.5,3.25
8211,0,8697,68,33,71,67,78,60,50,64,8357,68,33,71,67,78,60,50,64,1.5,4.33,6.0,1.5,4.25,6.0,1.57,3.8,5.5,1.53,4.0,6.0
8212,1,8697,68,33,71,67,78,60,50,64,8194,68,33,71,67,78,60,50,64,1.53,4.1,6.0,1.53,4.1,5.75,1.53,3.85,6.0,1.53,4.0,6.0
8213,-1,8697,68,33,71,67,78,60,50,64,8178,68,33,71,67,78,60,50,64,2.6,3.5,2.0,2.6,3.3,2.6,2.5,3.3,2.65,2.62,3.5,2.5
8214,1,8697,68,33,71,67,78,60,50,64,9905,68,33,71,67,78,60,50,64,2.0,3.5,3.0,2.05,3.6,3.6,2.05,3.4,3.35,2.1,3.5,3.25
8215,1,8721,68,57,69,66,50,66,46,55,8177,68,57,69,66,50,66,46,55,1.33,5.25,9.0,1.35,5.0,8.0,1.4,4.4,7.3,1.33,5.0,8.5
8216,1,8721,68,57,69,66,50,66,46,55,8358,68,57,69,66,50,66,46,55,1.33,5.25,9.0,1.36,4.75,8.0,1.35,4.8,7.6,1.36,5.0,9.0
8217,0,8721,68,57,69,66,50,66,46,55,9810,68,57,69,66,50,66,46,55,1.57,4.33,5.0,1.67,3.7,5.0,1.65,3.7,4.9,1.66,3.75,5.0
8218,1,8721,68,57,69,66,50,66,46,55,8697,68,57,69,66,50,66,46,55,1.5,4.33,6.0,1.55,4.0,5.75,1.55,4.0,5.5,1.53,4.0,6.0
8219,1,8721,68,57,69,66,50,66,46,55,8178,68,57,69,66,50,66,46,55,2.8,3.5,2.0,2.85,3.3,2.6,2.55,3.4,2.55,2.62,3.5,2.5
8220,1,8721,68,57,69,66,50,66,46,55,9789,68,57,69,66,50,66,46,55,2.63,3.5,2.0,2.5,3.4,2.65,2.5,3.4,2.6,2.6,3.6,2.62
8221,0,8721,68,57,69,66,50,66,46,55,9904,68,57,69,66,50,66,46,55,1.4,4.75,8.0,1.4,5.0,6.5,1.4,4.8,6.4,1.4,5.0,7.5
8222,0,8721,68,57,69,66,50,66,46,55,10189,68,57,69,66,50,66,46,55,1.7,3.8,5.0,1.7,3.6,5.0,1.75,3.7,4.1,1.75,4.0,4.5
8223,1,8721,68,57,69,66,50,66,46,55,8406,68,57,69,66,50,66,46,55,1.7,3.8,4.0,1.75,3.6,4.5,1.75,3.5,4.5,1.75,3.75,4.5
8224,1,8721,68,57,69,66,50,66,46,55,10269,68,57,69,66,50,66,46,55,1.44,4.75,7.0,1.47,4.4,6.5,1.5,4.0,6.1,1.44,4.75,7.0
8225,1,8721,68,57,69,66,50,66,46,55,9905,68,57,69,66,50,66,46,55,1.67,3.8,5.0,1.7,3.7,4.75,1.75,3.5,4.5,1.7,3.75,4.75
8226,1,8721,68,57,69,66,50,66,46,55,8226,68,57,69,66,50,66,46,55,1.57,4.33,5.0,1.62,3.9,5.0,1.55,3.9,5.6,1.57,4.2,5.25
8227,1,8721,68,57,69,66,50,66,46,55,9823,68,57,69,66,50,66,46,55,6.5,4.33,1.0,5.75,4.5,1.55,5.0,4.0,1.62,6.0,4.5,1.5
8228,1,8721,68,57,69,66,50,66,46,55,9788,68,57,69,66,50,66,46,55,1.91,3.75,3.0,1.95,3.4,3.75,2.0,3.3,3.6,1.85,3.6,4.0
8229,0,8721,68,57,69,66,50,66,46,55,8460,68,57,69,66,50,66,46,55,1.36,5.25,8.0,1.42,4.75,6.5,1.37,4.8,7.2,1.4,4.75,7.0
8230,1,8721,68,57,69,66,50,66,46,55,9790,68,57,69,66,50,66,46,55,1.57,4.2,5.0,1.62,3.9,5.0,1.6,3.9,5.0,1.61,4.0,5.0
8231,1,8721,68,57,69,66,50,66,46,55,8722,68,57,69,66,50,66,46,55,1.5,4.2,7.0,1.53,4.2,5.75,1.55,4.0,5.5,1.5,4.1,6.5
8232,0,8721,65,45,65,36,51,58,47,66,10189,65,45,65,36,51,58,47,66,2.25,3.5,3.0,2.3,3.45,2.8,2.3,3.3,2.75,2.25,3.25,3.2
8233,1,8721,65,45,65,36,51,58,47,66,10269,65,45,65,36,51,58,47,66,2.1,3.4,3.0,2.1,3.5,3.5,2.1,3.3,3.1,2.1,3.3,3.5
8234,0,8721,65,45,65,36,51,58,47,66,9823,65,45,65,36,51,58,47,66,5.0,3.6,1.0,4.75,4.0,1.7,4.0,3.4,1.8,4.5,3.75,1.73
8235,0,8721,65,45,65,36,51,58,47,66,8226,65,45,65,36,51,58,47,66,2.1,3.5,3.0,2.1,3.4,3.2,2.0,3.3,3.3,2.2,3.3,3.3
8236,0,8721,65,45,65,36,51,58,47,66,8697,65,45,65,36,51,58,47,66,2.0,3.6,3.0,2.05,3.5,3.6,2.1,3.4,3.0,2.1,3.3,3.5
8237,-1,8721,65,45,65,36,51,58,47,66,8178,65,45,65,36,51,58,47,66,2.3,3.4,3.0,2.35,3.35,2.8,2.3,3.3,2.75,2.3,3.3,3.1
8238,-1,8721,65,45,65,36,51,58,47,66,9905,65,45,65,36,51,58,47,66,1.57,4.0,5.0,1.6,3.8,5.2,1.65,3.5,4.6,1.57,4.0,5.5
8239,-1,8721,65,45,65,36,51,58,47,66,8350,65,45,65,36,51,58,47,66,1.44,4.33,7.0,1.45,4.5,6.0,1.4,4.5,6.0,1.44,4.33,7.0
8240,1,8721,65,45,65,36,51,58,47,66,9788,65,45,65,36,51,58,47,66,1.8,3.75,4.0,1.88,3.6,3.7,1.8,3.4,4.0,1.8,3.6,4.33
8241,-1,8721,65,45,65,36,51,58,47,66,8165,65,45,65,36,51,58,47,66,2.2,3.4,3.0,2.2,3.45,2.95,2.1,3.2,3.2,2.2,3.4,3.2
8242,0,8721,65,45,65,36,51,58,47,66,8152,65,45,65,36,51,58,47,66,1.5,4.2,6.0,1.5,4.0,6.0,1.5,3.9,5.5,1.5,4.0,7.0
8243,1,8721,65,45,65,36,51,58,47,66,8358,65,45,65,36,51,58,47,66,1.44,4.33,7.0,1.4,4.5,7.0,1.45,3.9,6.5,1.4,4.5,8.0
8244,0,8721,65,45,65,36,51,58,47,66,9810,65,45,65,36,51,58,47,66,1.8,3.5,4.0,1.8,3.5,4.2,1.8,3.4,4.0,1.8,3.6,4.33
8245,1,8721,65,45,65,36,51,58,47,66,9904,65,45,65,36,51,58,47,66,1.53,4.0,6.0,1.55,3.9,5.6,1.6,3.6,5.0,1.57,3.75,6.0
8246,-1,8721,65,45,65,36,51,58,47,66,9790,65,45,65,36,51,58,47,66,2.5,3.3,2.0,2.45,3.3,2.7,2.4,3.2,2.7,2.5,3.4,2.7
8247,-1,8721,65,45,65,36,51,58,47,66,9789,65,45,65,36,51,58,47,66,4.0,3.75,1.0,4.2,3.45,1.8,3.3,3.3,2.0,4.2,3.6,1.83
8248,1,8721,65,45,65,36,51,58,47,66,8722,65,45,65,36,51,58,47,66,1.67,4.0,4.0,1.62,3.8,5.0,1.7,3.5,4.4,1.67,3.75,5.0
8249,0,8721,54,59,67,56,48,38,40,45,9788,54,59,67,56,48,38,40,45,2.88,3.4,2.0,2.75,3.4,2.45,2.5,3.35,2.5,2.75,3.3,2.5
8250,1,8721,54,59,67,56,48,38,40,45,8358,54,59,67,56,48,38,40,45,1.7,3.8,4.0,1.7,3.9,4.75,1.7,3.5,4.4,1.67,3.75,5.0
8251,-1,8721,54,59,67,56,48,38,40,45,9823,54,59,67,56,48,38,40,45,4.0,3.75,1.0,3.9,3.6,1.83,3.7,3.3,1.9,3.75,3.6,1.91
8252,1,8721,54,59,67,56,48,38,40,45,8722,54,59,67,56,48,38,40,45,1.8,3.75,4.0,1.8,3.6,4.25,1.9,3.5,3.5,1.83,3.5,4.33
8253,-1,8721,54,59,67,56,48,38,40,45,8226,54,59,67,56,48,38,40,45,2.2,3.3,3.0,2.25,3.3,3.1,2.0,3.3,3.3,2.2,3.3,3.25
8254,1,8721,54,59,67,56,48,38,40,45,9790,54,59,67,56,48,38,40,45,2.05,3.5,3.0,2.05,3.6,3.5,2.0,3.3,3.3,2.0,3.5,3.6
8255,1,8721,54,59,67,56,48,38,40,45,8178,54,59,67,56,48,38,40,45,2.88,3.4,2.0,2.9,3.5,2.4,2.7,3.2,2.4,2.88,3.4,2.38
8256,1,8721,54,59,67,56,48,38,40,45,10269,54,59,67,56,48,38,40,45,2.6,3.4,2.0,2.6,3.6,2.6,2.5,3.35,2.5,2.5,3.5,2.62
8257,-1,8721,54,59,67,56,48,38,40,45,8177,54,59,67,56,48,38,40,45,2.2,3.4,3.0,2.1,3.5,3.25,2.0,3.3,3.3,2.05,3.5,3.4
8258,1,8721,54,59,67,56,48,38,40,45,9904,54,59,67,56,48,38,40,45,2.3,3.4,3.0,2.3,3.5,2.9,2.25,3.3,2.85,2.25,3.5,3.0
8259,0,8721,54,59,67,56,48,38,40,45,9905,54,59,67,56,48,38,40,45,2.38,3.4,2.0,2.3,3.4,2.9,2.3,3.35,2.7,2.2,3.6,3.0
8260,1,8721,54,59,67,56,48,38,40,45,8697,54,59,67,56,48,38,40,45,2.1,3.5,3.0,2.05,3.75,3.4,2.1,3.3,3.1,2.1,3.5,3.25
8261,1,8721,54,59,67,56,48,38,40,45,10189,54,59,67,56,48,38,40,45,2.5,3.3,2.0,2.6,3.5,2.65,2.4,3.2,2.7,2.5,3.4,2.7
8262,1,8721,54,59,67,56,48,38,40,45,8165,54,59,67,56,48,38,40,45,2.1,3.4,3.0,2.05,3.4,3.5,2.05,3.3,3.2,2.0,3.5,3.6
8263,-1,8721,54,59,67,56,48,38,40,45,9789,54,59,67,56,48,38,40,45,5.5,4.0,1.0,5.5,4.1,1.6,5.0,3.5,1.62,5.5,4.0,1.57
8264,1,8721,54,59,67,56,48,38,40,45,8350,54,59,67,56,48,38,40,45,1.83,3.75,4.0,1.78,3.7,4.2,1.75,3.4,4.3,1.8,3.5,4.5
8265,-1,8721,54,59,67,56,48,38,40,45,8406,54,59,67,56,48,38,40,45,1.73,3.75,4.0,1.72,3.75,4.5,1.7,3.5,4.4,1.73,3.75,4.5
8266,-1,8721,65,45,65,60,70,45,60,50,9790,65,45,65,60,70,45,60,50,1.83,3.6,4.0,1.85,3.3,3.9,1.85,3.4,4.0,1.8,3.3,3.75
8267,1,8721,65,45,65,60,70,45,60,50,9788,65,45,65,60,70,45,60,50,1.33,5.0,8.0,1.3,4.85,9.25,1.35,4.5,8.5,1.33,4.33,7.0
8268,1,8721,65,45,65,60,70,45,60,50,9810,65,45,65,60,70,45,60,50,1.73,4.0,4.0,1.75,3.5,4.5,1.75,3.5,4.1,1.67,3.6,4.0
8269,1,8721,65,45,65,60,70,45,60,50,10189,65,45,65,60,70,45,60,50,2.63,3.3,2.0,2.65,3.3,2.7,2.55,3.3,2.55,2.4,3.2,2.5
8270,1,8721,65,45,65,60,70,45,60,50,9911,65,45,65,60,70,45,60,50,1.45,4.0,7.0,1.45,4.0,7.0,1.55,3.7,6.0,1.5,3.5,6.0
8271,-1,8721,65,45,65,60,70,45,60,50,9823,65,45,65,60,70,45,60,50,4.5,3.75,1.0,4.65,4.0,1.7,4.9,3.5,1.7,4.33,3.2,1.73
8272,-1,8721,65,45,65,60,70,45,60,50,8177,65,45,65,60,70,45,60,50,1.5,4.0,6.0,1.45,4.2,6.5,1.45,4.0,7.0,1.44,3.75,6.0
8273,1,8721,65,45,65,60,70,45,60,50,8226,65,45,65,60,70,45,60,50,1.85,3.5,4.0,1.8,3.4,4.3,1.85,3.4,4.0,1.8,3.3,3.75
8274,-1,8721,65,45,65,60,70,45,60,50,8697,65,45,65,60,70,45,60,50,2.7,3.4,2.0,2.7,3.4,2.6,2.5,3.3,2.5,2.5,3.25,2.4
8275,-1,8721,65,45,65,60,70,45,60,50,8178,65,45,65,60,70,45,60,50,2.0,3.5,3.0,1.95,3.3,3.55,2.1,3.35,3.3,1.91,3.2,3.5
8276,-1,8721,65,45,65,60,70,45,60,50,8722,65,45,65,60,70,45,60,50,1.5,4.0,6.0,1.55,3.8,5.8,1.6,3.7,5.4,1.53,3.5,5.5
8277,1,8721,65,45,65,60,70,45,60,50,9904,65,45,65,60,70,45,60,50,1.36,4.75,8.0,1.37,4.25,7.45,1.45,4.0,7.0,1.36,3.75,8.0
8278,1,8721,65,45,65,60,70,45,60,50,10269,65,45,65,60,70,45,60,50,1.95,3.5,3.0,1.95,3.3,3.5,2.0,3.3,3.6,2.0,3.4,3.75
8279,0,8721,65,45,65,60,70,45,60,50,9905,65,45,65,60,70,45,60,50,1.44,4.33,7.0,1.4,4.25,7.5,1.45,4.0,7.0,1.36,4.0,7.0
8280,-1,8721,65,45,65,60,70,45,60,50,8165,65,45,65,60,70,45,60,50,1.4,4.5,8.0,1.4,4.45,7.0,1.43,4.25,7.0,1.36,4.0,7.0
8281,0,8721,65,45,65,60,70,45,60,50,8358,65,45,65,60,70,45,60,50,1.53,4.0,6.0,1.45,4.1,6.8,1.45,4.0,7.0,1.4,4.0,6.5
8282,-1,8721,65,45,65,60,70,45,60,50,9789,65,45,65,60,70,45,60,50,1.91,3.5,4.0,1.95,3.3,3.75,1.9,3.3,3.9,1.83,3.4,3.5
8283,-1,8721,58,57,68,72,70,64,42,55,9904,58,57,68,72,70,64,42,55,1.95,3.5,3.0,2.0,3.7,3.6,2.1,3.3,3.1,2.0,3.4,3.75
8284,-1,8721,58,57,68,72,70,64,42,55,10189,58,57,68,72,70,64,42,55,2.6,3.3,2.0,2.6,3.3,2.65,2.6,3.2,2.6,2.5,3.25,2.8
8285,0,8721,58,57,68,72,70,64,42,55,9789,58,57,68,72,70,64,42,55,4.0,3.6,1.0,4.1,3.6,1.83,3.7,3.5,1.9,4.33,3.75,1.75
8286,0,8721,58,57,68,72,70,64,42,55,8697,58,57,68,72,70,64,42,55,2.25,3.4,3.0,2.25,3.5,2.95,2.2,3.3,3.1,2.25,3.5,3.0
8287,1,8721,58,57,68,72,70,64,42,55,9788,58,57,68,72,70,64,42,55,2.1,3.4,3.0,2.1,3.3,3.5,2.2,3.3,3.1,2.15,3.3,3.4
8288,1,8721,58,57,68,72,70,64,42,55,8178,58,57,68,72,70,64,42,55,3.1,3.5,2.0,3.2,3.7,2.2,2.9,3.4,2.25,3.25,3.5,2.1
8289,0,8721,58,57,68,72,70,64,42,55,8194,58,57,68,72,70,64,42,55,1.8,3.5,4.0,1.8,3.7,4.2,1.8,3.5,4.2,1.8,3.5,4.5
8290,0,8721,58,57,68,72,70,64,42,55,8165,58,57,68,72,70,64,42,55,2.0,3.5,3.0,2.0,3.25,3.9,2.0,3.3,3.6,2.1,3.3,3.5
8291,0,8721,58,57,68,72,70,64,42,55,8226,58,57,68,72,70,64,42,55,2.2,3.3,3.0,2.05,3.4,3.5,2.1,3.4,3.2,2.1,3.3,3.5
8292,-1,8721,58,57,68,72,70,64,42,55,8358,58,57,68,72,70,64,42,55,2.25,3.4,3.0,2.2,3.4,3.1,2.2,3.4,3.0,2.25,3.5,3.0
8293,-1,8721,58,57,68,72,70,64,42,55,9810,58,57,68,72,70,64,42,55,2.1,3.5,3.0,2.05,3.6,3.25,2.1,3.3,3.3,2.15,3.5,3.2
8294,0,8721,58,57,68,72,70,64,42,55,8357,58,57,68,72,70,64,42,55,1.8,3.75,4.0,1.78,3.6,4.33,1.75,3.4,4.3,1.73,3.4,4.0
8295,-1,8721,58,57,68,72,70,64,42,55,9823,58,57,68,72,70,64,42,55,7.0,4.75,1.0,7.25,4.75,1.4,7.0,4.0,1.45,8.0,4.75,1.36
8296,1,8721,58,57,68,72,70,64,42,55,10269,58,57,68,72,70,64,42,55,2.1,3.5,3.0,2.15,3.4,3.25,2.2,3.3,3.1,2.1,3.4,3.4
8297,0,8721,58,57,68,72,70,64,42,55,9790,58,57,68,72,70,64,42,55,1.91,3.6,3.0,1.95,3.5,3.7,2.0,3.4,3.5,2.0,3.5,3.6
8298,-1,8721,58,57,68,72,70,64,42,55,9905,58,57,68,72,70,64,42,55,2.1,3.4,3.0,2.2,3.5,3.3,2.2,3.3,2.9,2.2,3.4,3.2
8299,0,8721,58,57,68,72,70,64,42,55,8406,58,57,68,72,70,64,42,55,1.83,3.5,4.0,1.75,3.5,4.75,1.65,3.6,5.1,1.8,3.6,4.33
8300,-1,8721,58,45,68,60,54,59,48,47,9904,58,45,68,60,54,59,48,47,1.55,4.2,5.0,1.57,4.0,5.5,1.65,3.7,4.9,1.57,4.0,5.5
8301,1,8721,58,45,68,60,54,59,48,47,10189,58,45,68,60,54,59,48,47,2.88,3.3,2.0,2.8,3.4,2.4,2.55,3.4,2.55,2.87,3.4,2.37
8302,1,8721,58,45,68,60,54,59,48,47,9905,58,45,68,60,54,59,48,47,1.8,3.6,4.0,1.8,3.7,4.2,1.8,3.5,4.2,1.72,3.75,4.5
8303,1,8721,58,45,68,60,54,59,48,47,10269,58,45,68,60,54,59,48,47,1.75,3.75,4.0,1.75,3.8,4.25,1.75,3.5,4.5,1.8,3.75,4.2
8304,0,8721,58,45,68,60,54,59,48,47,9790,58,45,68,60,54,59,48,47,1.8,3.6,4.0,1.83,3.75,4.0,1.85,3.5,3.9,1.83,3.6,4.33
8305,1,8721,58,45,68,60,54,59,48,47,8697,58,45,68,60,54,59,48,47,1.62,3.75,5.0,1.65,3.75,5.25,1.75,3.5,4.5,1.66,3.75,5.0
8306,1,8721,58,45,68,60,54,59,48,47,9788,58,45,68,60,54,59,48,47,1.83,4.0,3.0,1.83,4.0,3.6,1.8,3.8,3.8,1.85,4.0,3.6
8307,1,8721,58,45,68,60,54,59,48,47,9789,58,45,68,60,54,59,48,47,4.5,3.8,1.0,5.0,3.8,1.65,4.5,3.7,1.7,4.5,3.75,1.72
8308,1,8721,58,45,68,60,54,59,48,47,8178,58,45,68,60,54,59,48,47,2.4,3.4,2.0,2.4,3.4,2.8,2.3,3.4,2.85,2.4,3.3,2.87
8309,1,8721,58,45,68,60,54,59,48,47,8165,58,45,68,60,54,59,48,47,1.57,4.2,5.0,1.6,4.0,5.0,1.65,3.6,5.1,1.61,3.75,5.5
8310,-1,8721,58,45,68,60,54,59,48,47,9823,58,45,68,60,54,59,48,47,9.0,5.75,1.0,8.5,5.5,1.3,8.0,5.0,1.33,10.0,5.0,1.3
8311,0,8721,58,45,68,60,54,59,48,47,8358,58,45,68,60,54,59,48,47,1.44,4.75,6.0,1.45,4.75,5.75,1.42,4.4,7.0,1.44,4.5,6.5
8312,0,8721,58,45,68,60,54,59,48,47,8406,58,45,68,60,54,59,48,47,2.1,3.5,3.0,2.05,3.5,3.4,1.9,3.45,3.8,2.0,3.5,3.6
8313,1,8721,58,45,68,60,54,59,48,47,9810,58,45,68,60,54,59,48,47,1.83,3.6,4.0,1.8,3.75,4.1,1.8,3.5,4.2,1.83,3.75,4.0
8314,1,8721,58,45,68,60,54,59,48,47,8177,58,45,68,60,54,59,48,47,1.91,3.6,3.0,1.91,3.7,3.7,2.0,3.4,3.5,2.0,3.5,3.6
8315,-1,8721,58,45,68,60,54,59,48,47,9776,58,45,68,60,54,59,48,47,1.29,5.5,9.0,1.28,6.0,8.75,1.3,5.0,9.0,1.28,5.5,10.0
8316,1,8721,58,45,68,60,54,59,48,47,8226,58,45,68,60,54,59,48,47,1.73,4.0,4.0,1.7,3.8,4.6,1.8,3.5,4.2,1.75,3.75,4.5
8317,-1,8722,55,65,65,40,60,45,55,70,9904,55,65,65,40,60,45,55,70,2.1,3.4,3.0,2.05,3.3,3.45,2.1,3.3,3.35,2.0,3.2,3.2
8318,0,8722,55,65,65,40,60,45,55,70,9810,55,65,65,40,60,45,55,70,2.2,3.4,3.0,2.1,3.25,3.2,2.2,3.2,3.2,2.1,3.2,3.0
8319,1,8722,55,65,65,40,60,45,55,70,9911,55,65,65,40,60,45,55,70,2.1,3.3,3.0,2.1,3.3,3.3,2.2,3.3,2.9,2.1,3.3,3.5
8320,-1,8722,55,65,65,40,60,45,55,70,10189,55,65,65,40,60,45,55,70,3.5,3.3,2.0,3.1,3.2,2.15,3.35,3.3,2.1,2.88,3.3,2.1
8321,-1,8722,55,65,65,40,60,45,55,70,8226,55,65,65,40,60,45,55,70,3.5,3.3,2.0,3.6,3.3,2.0,3.35,3.3,2.1,3.0,3.2,2.1
8322,-1,8722,55,65,65,40,60,45,55,70,10269,55,65,65,40,60,45,55,70,3.2,3.25,2.0,3.35,3.35,2.2,3.35,3.3,2.1,2.8,3.2,2.2
